method,stratum,metric,mean,ci95_low,ci95_high,groups,configurations,eligible_groups,eligible_configurations,all_failure_groups
port_mlp_17,overall,random_hit4,0.8085714285714285,0.6542857142857142,0.9457142857142857,6,6,5,5,1
port_mlp_17,overall,random_feasible4,0.7714285714285715,0.45,0.9690476190476192,6,6,6,6,1
port_mlp_17,overall,random_quality4,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
port_mlp_17,overall,excess_hit4,0.19142857142857142,0.05428571428571425,0.34571428571428575,6,6,5,5,1
port_mlp_17,overall,excess_feasible4,0.061904761904761886,0.011904761904761899,0.1238095238095238,6,6,6,6,1
port_mlp_17,overall,excess_quality4,0.25,0.125,0.3645833333333333,6,6,6,6,1
port_mlp_17,overall,boundary_near_tie4,0.0,0.0,0.0,6,6,6,6,1
port_mlp_17,overall,score_spread,0.32658376892987073,0.10214303656706554,0.5564410917546193,6,6,6,6,1
port_mlp_17,overall,numerically_flat,0.0,0.0,0.0,6,6,6,6,1
port_mlp_17,overall,adjacent_near_tie_fraction,0.023809523809523808,0.0,0.07142857142857142,6,6,6,6,1
port_mlp_17,overall,intermediate_label_fraction,0.08333333333333333,0.020833333333333332,0.16666666666666666,6,6,6,6,1
port_mlp_17,overall,empirical_pool_quality,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
port_mlp_17,overall,brier,0.1212284931421841,0.05645639264048863,0.18600059364387958,6,6,6,6,1
port_mlp_17,overall,bernoulli_brier,0.14206182647551743,0.06880894868790331,0.21287582678540587,6,6,6,6,1
port_mlp_17,overall,log_loss,0.4509076593575317,0.24467127963918656,0.6543594003453391,6,6,6,6,1
port_mlp_17,checkpoint_2,hit1,0.3333333333333333,0.0,1.0,4,4,3,3,1
port_mlp_17,checkpoint_2,feasible1,0.75,0.25,1.0,4,4,4,4,1
port_mlp_17,checkpoint_2,quality1,0.5,0.125,0.875,4,4,4,4,1
port_mlp_17,checkpoint_2,regret1,0.25,0.0,0.5,4,4,4,4,1
port_mlp_17,checkpoint_2,random_hit1,0.20833333333333334,0.125,0.25,4,4,3,3,1
port_mlp_17,checkpoint_2,random_feasible1,0.25,0.09375,0.375,4,4,4,4,1
port_mlp_17,checkpoint_2,random_quality1,0.203125,0.0625,0.296875,4,4,4,4,1
port_mlp_17,checkpoint_2,excess_hit1,0.125,-0.25,0.75,4,4,3,3,1
port_mlp_17,checkpoint_2,excess_feasible1,0.5,0.15625,0.71875,4,4,4,4,1
port_mlp_17,checkpoint_2,excess_quality1,0.296875,0.0625,0.609375,4,4,4,4,1
port_mlp_17,checkpoint_2,boundary_near_tie1,0.0,0.0,0.0,4,4,4,4,1
port_mlp_17,checkpoint_2,hit2,1.0,1.0,1.0,4,4,3,3,1
port_mlp_17,checkpoint_2,feasible2,0.75,0.25,1.0,4,4,4,4,1
port_mlp_17,checkpoint_2,quality2,0.625,0.1875,0.9375,4,4,4,4,1
port_mlp_17,checkpoint_2,regret2,0.0,0.0,0.0,4,4,4,4,1
port_mlp_17,checkpoint_2,random_hit2,0.39285714285714285,0.25,0.46428571428571425,4,4,3,3,1
port_mlp_17,checkpoint_2,random_feasible2,0.4375,0.1607142857142857,0.6428571428571428,4,4,4,4,1
port_mlp_17,checkpoint_2,random_quality2,0.203125,0.0625,0.296875,4,4,4,4,1
port_mlp_17,checkpoint_2,excess_hit2,0.6071428571428571,0.5357142857142857,0.75,4,4,3,3,1
port_mlp_17,checkpoint_2,excess_feasible2,0.3125,0.0892857142857143,0.4910714285714286,4,4,4,4,1
port_mlp_17,checkpoint_2,excess_quality2,0.421875,0.125,0.671875,4,4,4,4,1
port_mlp_17,checkpoint_2,boundary_near_tie2,0.0,0.0,0.0,4,4,4,4,1
port_mlp_17,checkpoint_2,hit4,1.0,1.0,1.0,4,4,3,3,1
port_mlp_17,checkpoint_2,feasible4,0.75,0.25,1.0,4,4,4,4,1
port_mlp_17,checkpoint_2,quality4,0.375,0.125,0.5625,4,4,4,4,1
port_mlp_17,checkpoint_2,regret4,0.0,0.0,0.0,4,4,4,4,1
port_mlp_17,checkpoint_2,random_hit4,0.6904761904761904,0.5,0.7857142857142857,4,4,3,3,1
port_mlp_17,checkpoint_2,random_feasible4,0.6607142857142858,0.23214285714285715,0.9285714285714286,4,4,4,4,1
port_mlp_17,checkpoint_2,random_quality4,0.203125,0.0625,0.296875,4,4,4,4,1
port_mlp_17,checkpoint_2,excess_hit4,0.30952380952380953,0.2142857142857143,0.5,4,4,3,3,1
port_mlp_17,checkpoint_2,excess_feasible4,0.08928571428571427,0.01785714285714285,0.17857142857142858,4,4,4,4,1
port_mlp_17,checkpoint_2,excess_quality4,0.171875,0.0625,0.28125,4,4,4,4,1
port_mlp_17,checkpoint_2,boundary_near_tie4,0.0,0.0,0.0,4,4,4,4,1
port_mlp_17,checkpoint_2,score_spread,0.1103287723016386,0.08577156509791943,0.13607330950121607,4,4,4,4,1
port_mlp_17,checkpoint_2,numerically_flat,0.0,0.0,0.0,4,4,4,4,1
port_mlp_17,checkpoint_2,adjacent_near_tie_fraction,0.03571428571428571,0.0,0.10714285714285714,4,4,4,4,1
port_mlp_17,checkpoint_2,intermediate_label_fraction,0.09375,0.0,0.1875,4,4,4,4,1
port_mlp_17,checkpoint_2,empirical_pool_quality,0.203125,0.0625,0.296875,4,4,4,4,1
port_mlp_17,checkpoint_2,brier,0.1479932588098466,0.05550468178835941,0.2184702239550781,4,4,4,4,1
port_mlp_17,checkpoint_2,bernoulli_brier,0.1714307588098466,0.05816927164116288,0.2514918467824642,4,4,4,4,1
port_mlp_17,checkpoint_2,log_loss,0.5343115230208444,0.21718693526144456,0.7709544480636642,4,4,4,4,1
port_mlp_17,checkpoint_3,hit1,1.0,1.0,1.0,2,2,2,2,0
port_mlp_17,checkpoint_3,feasible1,1.0,1.0,1.0,2,2,2,2,0
port_mlp_17,checkpoint_3,quality1,1.0,1.0,1.0,2,2,2,2,0
port_mlp_17,checkpoint_3,regret1,0.0,0.0,0.0,2,2,2,2,0
port_mlp_17,checkpoint_3,random_hit1,0.5,0.5,0.5,2,2,2,2,0
port_mlp_17,checkpoint_3,random_feasible1,0.5625,0.5,0.625,2,2,2,2,0
port_mlp_17,checkpoint_3,random_quality1,0.53125,0.5,0.5625,2,2,2,2,0
port_mlp_17,checkpoint_3,excess_hit1,0.5,0.5,0.5,2,2,2,2,0
port_mlp_17,checkpoint_3,excess_feasible1,0.4375,0.375,0.5,2,2,2,2,0
port_mlp_17,checkpoint_3,excess_quality1,0.46875,0.4375,0.5,2,2,2,2,0
port_mlp_17,checkpoint_3,boundary_near_tie1,0.0,0.0,0.0,2,2,2,2,0
port_mlp_17,checkpoint_3,hit2,1.0,1.0,1.0,2,2,2,2,0
port_mlp_17,checkpoint_3,feasible2,1.0,1.0,1.0,2,2,2,2,0
port_mlp_17,checkpoint_3,quality2,1.0,1.0,1.0,2,2,2,2,0
port_mlp_17,checkpoint_3,regret2,0.0,0.0,0.0,2,2,2,2,0
port_mlp_17,checkpoint_3,random_hit2,0.7857142857142857,0.7857142857142857,0.7857142857142857,2,2,2,2,0
port_mlp_17,checkpoint_3,random_feasible2,0.8392857142857143,0.7857142857142857,0.8928571428571429,2,2,2,2,0
port_mlp_17,checkpoint_3,random_quality2,0.53125,0.5,0.5625,2,2,2,2,0
port_mlp_17,checkpoint_3,excess_hit2,0.2142857142857143,0.2142857142857143,0.2142857142857143,2,2,2,2,0
port_mlp_17,checkpoint_3,excess_feasible2,0.1607142857142857,0.1071428571428571,0.2142857142857143,2,2,2,2,0
port_mlp_17,checkpoint_3,excess_quality2,0.46875,0.4375,0.5,2,2,2,2,0
port_mlp_17,checkpoint_3,boundary_near_tie2,0.0,0.0,0.0,2,2,2,2,0
port_mlp_17,checkpoint_3,hit4,1.0,1.0,1.0,2,2,2,2,0
port_mlp_17,checkpoint_3,feasible4,1.0,1.0,1.0,2,2,2,2,0
port_mlp_17,checkpoint_3,quality4,0.9375,0.875,1.0,2,2,2,2,0
port_mlp_17,checkpoint_3,regret4,0.0,0.0,0.0,2,2,2,2,0
port_mlp_17,checkpoint_3,random_hit4,0.9857142857142858,0.9857142857142858,0.9857142857142858,2,2,2,2,0
port_mlp_17,checkpoint_3,random_feasible4,0.9928571428571429,0.9857142857142858,1.0,2,2,2,2,0
port_mlp_17,checkpoint_3,random_quality4,0.53125,0.5,0.5625,2,2,2,2,0
port_mlp_17,checkpoint_3,excess_hit4,0.014285714285714235,0.014285714285714235,0.014285714285714235,2,2,2,2,0
port_mlp_17,checkpoint_3,excess_feasible4,0.0071428571428571175,0.0,0.014285714285714235,2,2,2,2,0
port_mlp_17,checkpoint_3,excess_quality4,0.40625,0.3125,0.5,2,2,2,2,0
port_mlp_17,checkpoint_3,boundary_near_tie4,0.0,0.0,0.0,2,2,2,2,0
port_mlp_17,checkpoint_3,score_spread,0.759093762186335,0.7282850639738214,0.7899024603988484,2,2,2,2,0
port_mlp_17,checkpoint_3,numerically_flat,0.0,0.0,0.0,2,2,2,2,0
port_mlp_17,checkpoint_3,adjacent_near_tie_fraction,0.0,0.0,0.0,2,2,2,2,0
port_mlp_17,checkpoint_3,intermediate_label_fraction,0.0625,0.0,0.125,2,2,2,2,0
port_mlp_17,checkpoint_3,empirical_pool_quality,0.53125,0.5,0.5625,2,2,2,2,0
port_mlp_17,checkpoint_3,brier,0.06769896180685916,0.04073559528227255,0.09466232833144576,2,2,2,2,0
port_mlp_17,checkpoint_3,bernoulli_brier,0.08332396180685916,0.07198559528227255,0.09466232833144576,2,2,2,2,0
port_mlp_17,checkpoint_3,log_loss,0.28409993203090633,0.2584301320482264,0.30976973201358626,2,2,2,2,0
port_mlp_17_raw,overall,hit1,0.6,0.2,1.0,6,6,5,5,1
port_mlp_17_raw,overall,feasible1,0.8333333333333334,0.5,1.0,6,6,6,6,1
port_mlp_17_raw,overall,quality1,0.6666666666666666,0.3333333333333333,0.9166666666666666,6,6,6,6,1
port_mlp_17_raw,overall,regret1,0.16666666666666666,0.0,0.3333333333333333,6,6,6,6,1
port_mlp_17_raw,overall,random_hit1,0.325,0.2,0.45,6,6,5,5,1
port_mlp_17_raw,overall,random_feasible1,0.3541666666666667,0.1875,0.5,6,6,6,6,1
port_mlp_17_raw,overall,random_quality1,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
port_mlp_17_raw,overall,excess_hit1,0.275,-0.075,0.6,6,6,5,5,1
port_mlp_17_raw,overall,excess_feasible1,0.4791666666666667,0.2708333333333333,0.6458333333333334,6,6,6,6,1
port_mlp_17_raw,overall,excess_quality1,0.3541666666666667,0.16666666666666666,0.5520833333333334,6,6,6,6,1
port_mlp_17_raw,overall,boundary_near_tie1,0.0,0.0,0.0,6,6,6,6,1
port_mlp_17_raw,overall,hit2,1.0,1.0,1.0,6,6,5,5,1
port_mlp_17_raw,overall,feasible2,0.8333333333333334,0.5,1.0,6,6,6,6,1
port_mlp_17_raw,overall,quality2,0.75,0.4166666666666667,0.9583333333333334,6,6,6,6,1
port_mlp_17_raw,overall,regret2,0.0,0.0,0.0,6,6,6,6,1
port_mlp_17_raw,overall,random_hit2,0.55,0.37857142857142856,0.7214285714285714,6,6,5,5,1
port_mlp_17_raw,overall,random_feasible2,0.5714285714285714,0.31547619047619047,0.7738095238095237,6,6,6,6,1
port_mlp_17_raw,overall,random_quality2,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
port_mlp_17_raw,overall,excess_hit2,0.45,0.2785714285714286,0.6214285714285713,6,6,5,5,1
port_mlp_17_raw,overall,excess_feasible2,0.2619047619047619,0.1130952380952381,0.3988095238095238,6,6,6,6,1
port_mlp_17_raw,overall,excess_quality2,0.4375,0.23958333333333334,0.6041666666666666,6,6,6,6,1
port_mlp_17_raw,overall,boundary_near_tie2,0.0,0.0,0.0,6,6,6,6,1
port_mlp_17_raw,overall,hit4,1.0,1.0,1.0,6,6,5,5,1
port_mlp_17_raw,overall,feasible4,0.8333333333333334,0.5,1.0,6,6,6,6,1
port_mlp_17_raw,overall,quality4,0.5625,0.2916666666666667,0.8125,6,6,6,6,1
port_mlp_17_raw,overall,regret4,0.0,0.0,0.0,6,6,6,6,1
port_mlp_17_raw,overall,random_hit4,0.8085714285714285,0.6542857142857142,0.9457142857142857,6,6,5,5,1
port_mlp_17_raw,overall,random_feasible4,0.7714285714285715,0.45,0.9690476190476192,6,6,6,6,1
port_mlp_17_raw,overall,random_quality4,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
port_mlp_17_raw,overall,excess_hit4,0.19142857142857142,0.05428571428571425,0.34571428571428575,6,6,5,5,1
port_mlp_17_raw,overall,excess_feasible4,0.061904761904761886,0.011904761904761899,0.1238095238095238,6,6,6,6,1
port_mlp_17_raw,overall,excess_quality4,0.25,0.125,0.3645833333333333,6,6,6,6,1
port_mlp_17_raw,overall,boundary_near_tie4,0.0,0.0,0.0,6,6,6,6,1
port_mlp_17_raw,overall,score_spread,0.4328071760210089,0.18415240415850634,0.6814619478835114,6,6,6,6,1
port_mlp_17_raw,overall,numerically_flat,0.0,0.0,0.0,6,6,6,6,1
port_mlp_17_raw,overall,adjacent_near_tie_fraction,0.023809523809523808,0.0,0.07142857142857142,6,6,6,6,1
port_mlp_17_raw,overall,intermediate_label_fraction,0.08333333333333333,0.020833333333333332,0.16666666666666666,6,6,6,6,1
port_mlp_17_raw,overall,empirical_pool_quality,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
port_mlp_17_raw,overall,brier,0.10864389899163436,0.054213501436472744,0.1629021489385757,6,6,6,6,1
port_mlp_17_raw,overall,bernoulli_brier,0.1294772323249677,0.06937986733516134,0.1893051422812245,6,6,6,6,1
port_mlp_17_raw,overall,log_loss,0.3943015813212712,0.24840849991488023,0.5416481106675323,6,6,6,6,1
port_mlp_17_raw,checkpoint_2,hit1,0.3333333333333333,0.0,1.0,4,4,3,3,1
port_mlp_17_raw,checkpoint_2,feasible1,0.75,0.25,1.0,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,quality1,0.5,0.125,0.875,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,regret1,0.25,0.0,0.5,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,random_hit1,0.20833333333333334,0.125,0.25,4,4,3,3,1
port_mlp_17_raw,checkpoint_2,random_feasible1,0.25,0.09375,0.375,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,random_quality1,0.203125,0.0625,0.296875,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,excess_hit1,0.125,-0.25,0.75,4,4,3,3,1
port_mlp_17_raw,checkpoint_2,excess_feasible1,0.5,0.15625,0.71875,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,excess_quality1,0.296875,0.0625,0.609375,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,boundary_near_tie1,0.0,0.0,0.0,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,hit2,1.0,1.0,1.0,4,4,3,3,1
port_mlp_17_raw,checkpoint_2,feasible2,0.75,0.25,1.0,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,quality2,0.625,0.1875,0.9375,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,regret2,0.0,0.0,0.0,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,random_hit2,0.39285714285714285,0.25,0.46428571428571425,4,4,3,3,1
port_mlp_17_raw,checkpoint_2,random_feasible2,0.4375,0.1607142857142857,0.6428571428571428,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,random_quality2,0.203125,0.0625,0.296875,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,excess_hit2,0.6071428571428571,0.5357142857142857,0.75,4,4,3,3,1
port_mlp_17_raw,checkpoint_2,excess_feasible2,0.3125,0.0892857142857143,0.4910714285714286,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,excess_quality2,0.421875,0.125,0.671875,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,boundary_near_tie2,0.0,0.0,0.0,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,hit4,1.0,1.0,1.0,4,4,3,3,1
port_mlp_17_raw,checkpoint_2,feasible4,0.75,0.25,1.0,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,quality4,0.375,0.125,0.5625,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,regret4,0.0,0.0,0.0,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,random_hit4,0.6904761904761904,0.5,0.7857142857142857,4,4,3,3,1
port_mlp_17_raw,checkpoint_2,random_feasible4,0.6607142857142858,0.23214285714285715,0.9285714285714286,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,random_quality4,0.203125,0.0625,0.296875,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,excess_hit4,0.30952380952380953,0.2142857142857143,0.5,4,4,3,3,1
port_mlp_17_raw,checkpoint_2,excess_feasible4,0.08928571428571427,0.01785714285714285,0.17857142857142858,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,excess_quality4,0.171875,0.0625,0.28125,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,boundary_near_tie4,0.0,0.0,0.0,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,score_spread,0.19928973821194484,0.15387773605162933,0.24683536265963424,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,numerically_flat,0.0,0.0,0.0,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,adjacent_near_tie_fraction,0.03571428571428571,0.0,0.10714285714285714,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,intermediate_label_fraction,0.09375,0.0,0.1875,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,empirical_pool_quality,0.203125,0.0625,0.296875,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,brier,0.131424977318506,0.05957779135123663,0.1887086254555166,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,bernoulli_brier,0.154862477318506,0.06471642983379648,0.22263248697295673,4,4,4,4,1
port_mlp_17_raw,checkpoint_2,log_loss,0.4563810801235904,0.23837000120181726,0.6258678190511964,4,4,4,4,1
port_mlp_17_raw,checkpoint_3,hit1,1.0,1.0,1.0,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,feasible1,1.0,1.0,1.0,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,quality1,1.0,1.0,1.0,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,regret1,0.0,0.0,0.0,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,random_hit1,0.5,0.5,0.5,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,random_feasible1,0.5625,0.5,0.625,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,random_quality1,0.53125,0.5,0.5625,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,excess_hit1,0.5,0.5,0.5,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,excess_feasible1,0.4375,0.375,0.5,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,excess_quality1,0.46875,0.4375,0.5,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,boundary_near_tie1,0.0,0.0,0.0,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,hit2,1.0,1.0,1.0,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,feasible2,1.0,1.0,1.0,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,quality2,1.0,1.0,1.0,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,regret2,0.0,0.0,0.0,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,random_hit2,0.7857142857142857,0.7857142857142857,0.7857142857142857,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,random_feasible2,0.8392857142857143,0.7857142857142857,0.8928571428571429,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,random_quality2,0.53125,0.5,0.5625,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,excess_hit2,0.2142857142857143,0.2142857142857143,0.2142857142857143,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,excess_feasible2,0.1607142857142857,0.1071428571428571,0.2142857142857143,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,excess_quality2,0.46875,0.4375,0.5,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,boundary_near_tie2,0.0,0.0,0.0,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,hit4,1.0,1.0,1.0,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,feasible4,1.0,1.0,1.0,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,quality4,0.9375,0.875,1.0,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,regret4,0.0,0.0,0.0,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,random_hit4,0.9857142857142858,0.9857142857142858,0.9857142857142858,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,random_feasible4,0.9928571428571429,0.9857142857142858,1.0,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,random_quality4,0.53125,0.5,0.5625,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,excess_hit4,0.014285714285714235,0.014285714285714235,0.014285714285714235,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,excess_feasible4,0.0071428571428571175,0.0,0.014285714285714235,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,excess_quality4,0.40625,0.3125,0.5,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,boundary_near_tie4,0.0,0.0,0.0,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,score_spread,0.899842051639137,0.8829329959077479,0.9167511073705262,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,numerically_flat,0.0,0.0,0.0,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,adjacent_near_tie_fraction,0.0,0.0,0.0,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,intermediate_label_fraction,0.0625,0.0,0.125,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,empirical_pool_quality,0.53125,0.5,0.5625,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,brier,0.06308174233789107,0.026535113681635508,0.09962837099414663,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,bernoulli_brier,0.07870674233789107,0.05778511368163551,0.09962837099414663,2,2,2,2,0
port_mlp_17_raw,checkpoint_3,log_loss,0.27014258371663286,0.22017686971282907,0.32010829772043664,2,2,2,2,0
port_mlp_29,overall,hit1,0.6,0.2,1.0,6,6,5,5,1
port_mlp_29,overall,feasible1,0.8333333333333334,0.5,1.0,6,6,6,6,1
port_mlp_29,overall,quality1,0.6666666666666666,0.3333333333333333,0.9166666666666666,6,6,6,6,1
port_mlp_29,overall,regret1,0.16666666666666666,0.0,0.3333333333333333,6,6,6,6,1
port_mlp_29,overall,random_hit1,0.325,0.2,0.45,6,6,5,5,1
port_mlp_29,overall,random_feasible1,0.3541666666666667,0.1875,0.5,6,6,6,6,1
port_mlp_29,overall,random_quality1,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
port_mlp_29,overall,excess_hit1,0.275,-0.075,0.6,6,6,5,5,1
port_mlp_29,overall,excess_feasible1,0.4791666666666667,0.2708333333333333,0.6458333333333334,6,6,6,6,1
port_mlp_29,overall,excess_quality1,0.3541666666666667,0.16666666666666666,0.5520833333333334,6,6,6,6,1
port_mlp_29,overall,boundary_near_tie1,0.0,0.0,0.0,6,6,6,6,1
port_mlp_29,overall,hit2,1.0,1.0,1.0,6,6,5,5,1
port_mlp_29,overall,feasible2,0.8333333333333334,0.5,1.0,6,6,6,6,1
port_mlp_29,overall,quality2,0.75,0.4166666666666667,0.9583333333333334,6,6,6,6,1
port_mlp_29,overall,regret2,0.0,0.0,0.0,6,6,6,6,1
port_mlp_29,overall,random_hit2,0.55,0.37857142857142856,0.7214285714285714,6,6,5,5,1
port_mlp_29,overall,random_feasible2,0.5714285714285714,0.31547619047619047,0.7738095238095237,6,6,6,6,1
port_mlp_29,overall,random_quality2,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
port_mlp_29,overall,excess_hit2,0.45,0.2785714285714286,0.6214285714285713,6,6,5,5,1
port_mlp_29,overall,excess_feasible2,0.2619047619047619,0.1130952380952381,0.3988095238095238,6,6,6,6,1
port_mlp_29,overall,excess_quality2,0.4375,0.23958333333333334,0.6041666666666666,6,6,6,6,1
port_mlp_29,overall,boundary_near_tie2,0.0,0.0,0.0,6,6,6,6,1
port_mlp_29,overall,hit4,1.0,1.0,1.0,6,6,5,5,1
port_mlp_29,overall,feasible4,0.8333333333333334,0.5,1.0,6,6,6,6,1
port_mlp_29,overall,quality4,0.5625,0.2916666666666667,0.8125,6,6,6,6,1
port_mlp_29,overall,regret4,0.0,0.0,0.0,6,6,6,6,1
port_mlp_29,overall,random_hit4,0.8085714285714285,0.6542857142857142,0.9457142857142857,6,6,5,5,1
port_mlp_29,overall,random_feasible4,0.7714285714285715,0.45,0.9690476190476192,6,6,6,6,1
port_mlp_29,overall,random_quality4,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
port_mlp_29,overall,excess_hit4,0.19142857142857142,0.05428571428571425,0.34571428571428575,6,6,5,5,1
port_mlp_29,overall,excess_feasible4,0.061904761904761886,0.011904761904761899,0.1238095238095238,6,6,6,6,1
port_mlp_29,overall,excess_quality4,0.25,0.125,0.3645833333333333,6,6,6,6,1
port_mlp_29,overall,boundary_near_tie4,0.0,0.0,0.0,6,6,6,6,1
port_mlp_29,overall,score_spread,0.29810617331713196,0.09736579643152858,0.4993181212043858,6,6,6,6,1
port_mlp_29,overall,numerically_flat,0.0,0.0,0.0,6,6,6,6,1
port_mlp_29,overall,adjacent_near_tie_fraction,0.0,0.0,0.0,6,6,6,6,1
port_mlp_29,overall,intermediate_label_fraction,0.08333333333333333,0.020833333333333332,0.16666666666666666,6,6,6,6,1
port_mlp_29,overall,empirical_pool_quality,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
port_mlp_29,overall,brier,0.13665259573660715,0.07262452026511614,0.1965416205004851,6,6,6,6,1
port_mlp_29,overall,bernoulli_brier,0.1574859290699405,0.08214719550750502,0.22221648641649538,6,6,6,6,1
port_mlp_29,overall,log_loss,0.5090488011991113,0.28806988750546825,0.738073116922097,6,6,6,6,1
port_mlp_29,checkpoint_2,hit1,0.3333333333333333,0.0,1.0,4,4,3,3,1
port_mlp_29,checkpoint_2,feasible1,0.75,0.25,1.0,4,4,4,4,1
port_mlp_29,checkpoint_2,quality1,0.5,0.125,0.875,4,4,4,4,1
port_mlp_29,checkpoint_2,regret1,0.25,0.0,0.5,4,4,4,4,1
port_mlp_29,checkpoint_2,random_hit1,0.20833333333333334,0.125,0.25,4,4,3,3,1
port_mlp_29,checkpoint_2,random_feasible1,0.25,0.09375,0.375,4,4,4,4,1
port_mlp_29,checkpoint_2,random_quality1,0.203125,0.0625,0.296875,4,4,4,4,1
port_mlp_29,checkpoint_2,excess_hit1,0.125,-0.25,0.75,4,4,3,3,1
port_mlp_29,checkpoint_2,excess_feasible1,0.5,0.15625,0.71875,4,4,4,4,1
port_mlp_29,checkpoint_2,excess_quality1,0.296875,0.0625,0.609375,4,4,4,4,1
port_mlp_29,checkpoint_2,boundary_near_tie1,0.0,0.0,0.0,4,4,4,4,1
port_mlp_29,checkpoint_2,hit2,1.0,1.0,1.0,4,4,3,3,1
port_mlp_29,checkpoint_2,feasible2,0.75,0.25,1.0,4,4,4,4,1
port_mlp_29,checkpoint_2,quality2,0.625,0.1875,0.9375,4,4,4,4,1
port_mlp_29,checkpoint_2,regret2,0.0,0.0,0.0,4,4,4,4,1
port_mlp_29,checkpoint_2,random_hit2,0.39285714285714285,0.25,0.46428571428571425,4,4,3,3,1
port_mlp_29,checkpoint_2,random_feasible2,0.4375,0.1607142857142857,0.6428571428571428,4,4,4,4,1
